1d2f64fe-26c0-3980-ae65-4d4071dfa647,03d0392a-7361-32b3-81c9-8c8ac985be00,Sid118 Daniel959,M,GENERAL PRACTICE,280 WASHINGTON ST STE 204,BROOKLINE,MA,024451922,42.33302785,-71.1193506756953,3466,0
f1c12b41-9092-3b4c-a165-2fc0d121c84b,2f4e1b5e-e2ad-3081-80f5-4521124e9d28,Ike571 Daniel959,M,GENERAL PRACTICE,171 HIGHLAND ST APT 303,TAUNTON,MA,027804446,41.8946107,-71.11113,2122,0
904ad152-987a-3932-9195-65f95c1e349f,a8c95c30-d410-3b6c-b5c8-ceafabf5665b,Angle307 Brakus656,F,GENERAL PRACTICE,320 WASHINGTON ST FL 3,ALLSTON,MA,021341711,42.3555375,-71.1327494,56,0
44f8a918-b6a3-30fd-8953-d61e6134405b,a418cf76-2ee3-3736-a752-29ee33e86015,Francene766 Kuhlman484,F,GENERAL PRACTICE,62 CENTER STREET,FAIRHAVEN,MA,027193823,41.63663425,-70.90101829397507,13,0
36b1415a-773a-3ad6-a46a-3b95bc406e72,2936ca90-6594-357d-be14-53fe0ab84dd1,Daniel959 Ankunding277,M,GENERAL PRACTICE,11 TREMONT ST,KINGSTON,MA,023641231,42.00823215,-70.72984043580247,16559,0
e02ffa6f-92a4-3f2f-9f72-f48197516b81,e3089df2-a1db-372a-b660-30392d8c197b,Isaiah615 Waters156,M,GENERAL PRACTICE,178 N MAIN ST,SHARON,MA,020671229,42.13301625,-71.17263163492832,9597,0
9873c4d7-6d85-38e1-9c0b-28b847ac61a6,77d67d58-b097-3309-a94c-abd49c432528,Daniel959 Esquibel766,M,GENERAL PRACTICE,383 MILL ST,WORCESTER,MA,016022414,42.2618147,-71.85253220643622,39,0
443c1d0b-17fa-3904-a14a-0c9d7bbcb430,42d4b607-f14d-370a-818e-40965685776c,Marchelle563 Hettinger594,F,GENERAL PRACTICE,3 WASHINGTON ST STE 220,NORTH EASTON,MA,023561034,42.0667665,-71.1036592,3517,0
add0d2d6-5d8b-3eef-8cbd-3f67cbb03b62,ab701a70-a658-340e-8f69-ee196a7d40c6,Bud153 Parisian75,M,GENERAL PRACTICE,484 RTE 134,WORCESTER,MA,016071728,42.2625621,-71.8018877,14359,0
a6252486-2a6d-33a7-90d9-a4df890fa1a9,11ba6a26-59b4-3728-a268-6dc9929962b4,Archie818 McCullough561,M,GENERAL PRACTICE,200 GOVERNORS AVENUE,MEDFORD,MA,021551644,42.42711615,-71.1121606632448,6775,0
70ea9284-765d-36de-8f89-def56b4d2c19,af2d050e-91a7-3acb-8b27-0bf6a259645e,Cecila397 Bernhard322,F,GENERAL PRACTICE,57 CITY HALL AVE,GARDNER,MA,014402614,42.5760669,-71.9934081,5838,0
73a68083-38a3-3454-995b-a1a300bf9248,71472d9b-aa5c-3b49-a5c3-d0eee8859015,Tyree261 Kutch271,M,GENERAL PRACTICE,118 WATERHOUSE RD STE C,BOURNE,MA,025328305,41.7281115,-70.5861571324252,11470,0
d017ddaa-0096-3e27-add7-b9b5507ac7b9,8a2e2731-3240-39d1-b4f0-cad14200937d,Carter549 Ritchie586,M,GENERAL PRACTICE,88 WASHINGTON ST,TAUNTON,MA,027802465,41.9062805,-71.09518121351795,18896,0
6b762136-62f5-3cf3-b40b-91ae6a4a25cc,bee866be-d41f-3259-97b2-0e10331c6c16,Emory494 Sawayn19,M,GENERAL PRACTICE,589 HIGHLAND AVE,NEEDHAM,MA,024942205,42.300873100000004,-71.22988027903574,57,0
f96f8813-2ddd-3a0a-88e6-aa6fa0264f3e,88e28a1c-aad9-36d0-832b-b579ecb95c3d,Isabel214 Saavedra625,F,GENERAL PRACTICE,14 MANNING AVENUE,LEOMINSTER,MA,014535768,42.5253035,-71.7584413,22517,0
cc4bb34b-d418-362b-8685-6794ad3f0a79,bd6cec50-10de-3696-940b-4022618764ab,Gerardo48 Graham902,M,GENERAL PRACTICE,40 MARTIN ST,MELROSE,MA,021763607,42.457050550000005,-71.07494593157304,55,0
5922b943-ca47-33e3-b88f-b76843a99ff7,65450d34-6d61-3601-b325-9d471587b016,Leopoldo762 Moore224,M,GENERAL PRACTICE,4 COURTHOUSE LN,CHELMSFORD,MA,018241731,42.62439345,-71.35881000636567,344,0
7d43eec4-a1ab-395b-be0f-0cf41aad1e9f,0c8cc36b-3025-37ad-b7ab-50ea3aeea5a8,Jenniffer979 Terry864,F,GENERAL PRACTICE,143 LONGWATER DRIVE,WEYMOUTH,MA,021902432,42.2212188,-70.9391625,598,0
e30ea337-749a-301a-b40c-85bfdaa0a27c,2b376b69-72ac-3d68-aceb-018e82b8fc8f,Lucas404 Klocko335,M,GENERAL PRACTICE,113 CENTRAL AVE,HYDE PARK,MA,021363021,42.26077065,-71.1187885119897,96,0
ab0ff1f1-4320-347f-92e4-8bfdfb5dc8e9,59d1f454-5701-3f71-8fe7-94f785e15062,Wilton999 Lesch175,M,GENERAL PRACTICE,57 OLD ROAD TO 9 ACRE CORNER,WEST CONCORD,MA,017423317,42.4566859,-71.3942316,167,0
7bbdf0a7-d640-3633-b450-37f96f29fc81,3f4167a5-1477-35da-a456-fc05c8858aa7,Ouida808 Bednar518,F,GENERAL PRACTICE,244 MAIN STREET ANNEX,WORCESTER,MA,016023339,42.2625621,-71.8018877,913,0
4c85dda2-f492-36b7-8b86-27fb55de28dc,75f0d4cd-dbbb-3037-b6ad-2e99665728c7,María Soledad68 Arce139,F,GENERAL PRACTICE,70 FULTON ST,BOSTON,MA,021091402,42.362439499999994,-71.05377386223965,3191,0
181e915f-e83c-3e4f-a1f1-9e3e5792c943,fa564970-fde4-332c-91d9-c0747b032d3e,Jennefer743 Hudson301,F,GENERAL PRACTICE,34 SOUTH LINCOLN STREET,NATICK,MA,017606049,42.2731232,-71.3105334275248,655,0
d85da95c-4c63-3668-85bc-f9d4f02be37b,39104cad-5228-3e07-9b3e-3ad736b33d5d,Chase54 Muller251,M,GENERAL PRACTICE,200 PROVIDENCE HWY,DEDHAM,MA,020261881,42.22214545274341,-71.18159060546684,2093,0
9cf6ba90-675b-3293-b2f0-569eb61976ac,a3a72023-3f37-3d77-be82-62085a912993,Horace32 Bradtke547,M,GENERAL PRACTICE,311 STATE STREET,SPRINGFIELD,MA,011051140,42.10500795,-72.58124154847081,1004,0
229aea41-409d-345f-b9eb-59155a5059a4,1311c44a-85cb-3aea-a143-e5d7892ced8b,Kathrine376 Reinger292,F,GENERAL PRACTICE,300 KENSINGTON AVE,SPRINGFIELD,MA,011071139,42.091896,-72.559437,2473,0
e9765745-149b-3979-8ea5-eaff384d8446,817a1428-2045-3e89-9fa2-ef7d287d6fa5,Dana512 Schuster709,M,GENERAL PRACTICE,70-71 N PARISH RD,LAWRENCE,MA,01843,42.690315,-71.150015,1366,0
b474dc17-948f-320d-93ff-4d279e8b182d,1a40cadb-d382-3853-9975-8b74417f291b,Williams176 Kilback373,M,GENERAL PRACTICE,300 BROOKSBY VILLAGE DRIVE,PEABODY,MA,019601445,42.55186086054086,-70.97261268384547,513,0
fc07e2d4-5557-3657-8577-24160276b5c3,b4359169-6bc8-3e93-9e0c-19c6bf518e58,Hallie315 Auer97,F,GENERAL PRACTICE,126 MONUMENT ST,HAVERHILL,MA,018322527,42.78715445,-71.10946686154523,369,0
2830c1c0-90de-3110-8f02-040ecc463e97,667b46fe-0afa-3f70-a311-bbe3d52db050,Joshua658 Borer986,M,GENERAL PRACTICE,757 BOSTON POST RD,WORCESTER,MA,016071728,42.231371,-72.165386,1483,0
905a5ec1-3632-3039-9f14-c7984f679392,0ff7cb48-0c93-31cf-9442-0b034084d588,Rodrick370 Kreiger457,M,GENERAL PRACTICE,2 BEAUMONT AVE,BROCKTON,MA,023023302,42.0835203,-70.98856021035954,86,0
0869378e-0587-3acb-babf-9728c9a4d315,50a91b37-cb62-3883-aa31-33802f142c2d,Forrest301 Bashirian201,M,GENERAL PRACTICE,65 WALNUT ST,WELLESLEY,MA,024812112,42.324730450000004,-71.25364984557581,525,0
b951c350-e97c-3b20-8346-18146a755c6f,a4af40b8-0ddb-34bb-ae4a-95a17e9ad6f3,Tambra47 Heaney114,F,GENERAL PRACTICE,100 MYLES STANDISH BOULEVARD  SUITE 103,TAUNTON,MA,027807340,41.948930849999996,-71.14141318475193,2627,0
458c773e-26c8-34cc-9ac1-805f7135fe60,009f87f0-4bb6-350c-ba41-0b3235a7ca43,Maurita219 Tromp100,F,GENERAL PRACTICE,277 ELLIOT ST,NEWTON UPPER FALLS,MA,024641201,42.3134306,-71.2206105,102,0
f3853dd8-6e37-312c-9690-afbc012c9343,9a9bf61e-44d3-32fd-a027-7138369b1716,Eldridge510 Weissnat378,M,GENERAL PRACTICE,194 ROCKDALE AVE,WEYMOUTH,MA,021882519,42.2212188,-70.9391625,640,0
b86c5fbe-f1f2-3f63-905e-7eb25c78d45d,f945589f-88aa-366b-9e9d-2418d091112d,Ulysses632 Ziemann98,M,GENERAL PRACTICE,105 ERDMAN WAY,LEOMINSTER,MA,014531805,42.54685255,-71.75737313871981,25974,0
4ec02c4e-5cf0-3a48-b5cd-9155cf5f572c,dd913783-9448-36f9-816d-37199011617b,Berniece493 Corkery305,F,GENERAL PRACTICE,7 HARVARD ST STE 220,BROOKLINE,MA,024457979,42.333476142857144,-71.11868571428572,36,0
7e07b362-111d-3e18-947c-03156693f27e,775df862-d2d1-3a68-9814-043f6aa6ea66,Kimberlee228 Barrows492,F,GENERAL PRACTICE,770 CONVERSE ST,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,29,0
7f038b90-90c1-30d7-af49-a51f390a965e,fe675917-7b09-3afd-a6e6-128cc4de4734,Chery887 Kohler843,F,GENERAL PRACTICE,319A ALLSTON STREET,BRIGHTON,MA,021357652,42.345093,-71.139804,1746,0
89e3ba71-98c1-3536-828c-54dcab0a4076,bdc3ee76-9cf3-316d-b202-a8da1ea3fa20,Harland508 Rippin620,M,GENERAL PRACTICE,130 RUMFORD AVENUE  SUITE 211,AUBURNDALE,MA,024661370,42.35853505,-71.24125521214887,1407,0
121e6f74-2dd5-358f-875f-f16c09b1244f,8447e2c7-df8d-3e1f-9d88-b67dcca2bcb6,Shirley182 Baumbach677,F,GENERAL PRACTICE,22 HILLSIDE AVE,GROTON,MA,014501284,42.61232115,-71.5798529093222,147,0
2591f41d-0f81-36b5-8a3d-55260a33fa5d,5d4da50c-8593-304f-b266-57d8f7d634a2,Danette111 Klein929,F,GENERAL PRACTICE,250 SHEARER ST,PALMER,MA,010691428,42.168634600000004,-72.33353526811578,95,0
1087cdb5-0311-37df-9441-adde6f5ef96d,7f08f09e-c5f7-38cd-83ba-ddafedd88a13,Elinore878 Pacocha935,F,GENERAL PRACTICE,133 SALEM ST,REVERE,MA,021511114,42.43833805,-71.01730877599738,92,0
eca4fb68-a89c-3070-99cb-62d28c863bb7,8f0ec876-22d3-3986-892e-4c2052d0fffa,Simone657 Harris789,F,GENERAL PRACTICE,94 SUMMER ST,FITCHBURG,MA,014205761,42.57835885,-71.78584786190521,162,0
06f96c71-468d-3484-93a8-0f1e1e720703,643eac8e-1620-3b6a-b9f3-664b003d22cd,Lasonya941 Kiehn525,F,GENERAL PRACTICE,34 GIFFORD ST,NEW BEDFORD,MA,027442610,41.6177929,-70.91890087055067,2592,0
51c6fe11-3915-3d0a-8688-50acfd5e4828,8e3ca57f-6f74-3d61-9803-ab1424290216,Concha418 Mann644,F,GENERAL PRACTICE,89 MORTON STREET,ANDOVER,MA,018102036,42.6551409,-71.12857340697036,1682,0
55b23a67-5c91-3928-9c68-e5307e3f20d1,8f4d4f0b-9c98-33e1-b649-c304f3a4c431,Margeret29 Johnson679,F,GENERAL PRACTICE,25 ORIOL DR,WORCESTER,MA,016051911,42.29596775,-71.7668897446588,22,0
6789c7a8-daf6-35f1-b461-b29327f214cf,5fcff9db-16e4-3e56-aa78-abbc16338097,Marcus77 Schamberger479,M,GENERAL PRACTICE,295 VARNUM AVE,WESTFORD,MA,018863513,42.5792583,-71.4378411,32976,0
d115ea80-f09c-326a-b1cc-dec67415e6b1,fa09396a-2926-3b21-ad0c-9f6cabbce0eb,Moshe758 Bartoletti50,M,GENERAL PRACTICE,1210 BOSTON PROVIDENCE TPKE,NORWOOD,MA,020625061,42.1714075,-71.1951186,4809,0
2a80a312-869c-378b-ab36-4299a876beba,40c01d75-1542-3e0b-8e5f-78d3031beba1,Daysi106 Reynolds644,F,GENERAL PRACTICE,505 PARADISE RD,SALEM,MA,019704267,42.485927,-70.900301,8397,0
3d77f78f-324c-371e-844c-8e64effc84fa,8fed5af6-8e61-33f5-9835-e5d3ac5fdd4a,Justin359 Farrell962,M,GENERAL PRACTICE,11 SAINT ANTHONY ST,CHICOPEE,MA,010132141,42.1813162,-72.61495050899758,49,0
6a7700b0-0754-3320-be14-5c00709952d2,84abfbd5-41c1-3df4-9b31-7ca93cb2309a,Cole117 Block661,M,GENERAL PRACTICE,85 HERRICK ST,BEVERLY,MA,019151790,42.56415055,-70.8751357650672,14308,0
83a84927-54cc-3f3f-9086-ec750aeadb3a,2617efb0-1afe-3c9c-afbe-2ca94f9c198c,Mohamed943 Jast432,M,GENERAL PRACTICE,140 WOOD RD,WEYMOUTH,MA,021901338,42.2212188,-70.9391625,443,0
26c29732-1b32-31cd-84ca-e3b68fdfdb70,fa61a21b-27de-3ba7-bc4a-0d7145bf72a6,Tamesha39 Rodriguez71,F,GENERAL PRACTICE,100 CUMMINGS CTR,BEVERLY,MA,019156126,42.559237100000004,-70.88594445364896,18,0
8bd22eec-03d7-3645-aecd-aabcfe276f62,1ddd51d1-7297-3c3b-bad5-98aecd5e4a79,Dinah304 Kub800,F,GENERAL PRACTICE,127 CAMBRIDGE STREET  SUTIE #2B,BURLINGTON,MA,018033735,42.50188325,-71.19559351572005,478,0
d36582f8-82f7-3f4a-b2a4-cbcfbaa5fa55,4cb90b5f-734d-322f-a2f2-776824e1ce35,Lesha323 Emard19,F,GENERAL PRACTICE,770 CONVERSE STREET,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,187,0
a5db8587-a302-3ca9-abbb-8554445ed094,93c3d861-e05d-33b9-91eb-1768470229d7,Alfonso758 Ulloa39,M,GENERAL PRACTICE,10 CENTENNIAL DR,PEABODY,MA,019607938,42.5261827,-70.9529896,11299,0
dfede947-d928-36d5-9d51-d87576b56bf3,2e1eaaf1-ebb0-332c-8921-f48e15b91879,Tambra47 Nolan344,F,GENERAL PRACTICE,2 SEAPORT DRIVE,QUINCY,MA,021711599,42.29287335,-71.03019020136307,2178,0
104cc5ed-0dac-3ea4-922d-c35d83a696f0,c272e12f-e154-3fee-b05d-b7c0cab2657d,Shasta644 King743,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,23702,0
58f7127b-2ee1-3bad-aa17-877e7f6b1f2d,ca1c0a76-f601-3a1c-a448-689cd3d56bb1,Luther918 Rippin620,M,GENERAL PRACTICE,96 FOREST STREET,PEABODY,MA,019603907,42.528469349999995,-70.95557442492182,793,0
bf284a57-156e-36c4-8ea4-cbb9de077398,8d0f0e66-b1dc-37fd-8b4e-0dcb6b3b446e,Krystal150 Pollich983,F,GENERAL PRACTICE,200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,7447,0
dae483ab-68c7-33e7-bf7c-9f567cac393a,b66db758-a205-3227-9cfb-bf19d2c1962d,Jamal145 Stroman228,M,GENERAL PRACTICE,121 HARVARD AVENUE  2ND FL,ALLSTON,MA,021342702,42.35241825,-71.13220132573996,2232,0
4b3495f1-8aaa-3b6c-8caa-2ade7a8ab2a3,b99b7849-2b53-33fb-8ce2-e3a95f17ae51,Bee658 Pouros728,F,GENERAL PRACTICE,910 BOSTON POST ROAD SUITE 320,MARLBOROUGH,MA,017523761,42.355106,-71.47654,160,0
11b82f8e-5342-33c3-bfc4-375804a69dba,f6a306cf-7bd6-35f4-a6b7-2d07d273914c,Ariel183 Von197,M,GENERAL PRACTICE,63 FOUNTAIN ST STE 402,FRAMINGHAM,MA,017026280,42.27595495,-71.42631150114194,1056,0
24308962-8dbe-33d9-a412-45a1f665a95d,e49b692f-cccc-3cd5-93df-6db63dfc3e4a,Guillermina633 Montemayor547,F,GENERAL PRACTICE,1250 HANCOCK ST STE 104N,QUINCY,MA,02169,42.2517569,-71.0033967,875,0
62bd3b85-45db-3418-96a7-2b70ed186b02,32fcdfba-8c93-30f4-b15b-dd3b65c29deb,Sparkle906 Bernhard322,F,GENERAL PRACTICE,20 NORTH MAPLE STREET,HADLEY,MA,010359715,42.3615107,-72.55261320852942,416,0
ab502e26-5577-3a61-ba2d-9921f833682e,0ddb0329-b59d-3187-874c-602c649249c8,Carmen818 Lebrón484,F,GENERAL PRACTICE,115 W SILVER ST,WESTFIELD,MA,010853678,42.1178811,-72.75935246865802,50879,0
3086ae05-7eef-3ef7-a661-61251b4598a9,1e3ca321-fbbb-3546-b9ea-c3761a20324a,Noe500 Howe413,M,GENERAL PRACTICE,605 Lincoln Street,Worcester,MA,01605,42.297756,-71.766815,7364,0
a6cb0389-eb44-3659-b52c-09884db9293c,02c936e2-3aee-38b2-88a4-81f3689b7bb7,Aaron697 Kohler843,M,GENERAL PRACTICE,120 FISHER AVENUE,BOSTON,MA,021203320,42.3276141,-71.1051603,2707,0
0fa7b678-4564-3ae1-ab30-ce41c36990bf,5f7663da-4b19-3629-b8f2-fb07d75421d9,Jerónimo599 Correa904,M,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,2341,0
eea3b635-decc-3ab0-8ba0-bcf4861df788,609ec9f1-e806-3427-b912-9e3b2915521d,Cherrie404 Conn188,F,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,824,0
94ed8763-eed4-3f84-829b-e9d268f89717,bff65303-97b4-3841-950a-1c9e9e735de0,Alline927 Schimmel440,F,GENERAL PRACTICE,100 AMITY ST,FALL RIVER,MA,027212202,41.6737661,-71.16934217317342,14,0
a9869df5-1581-3934-ae54-1f04731b6454,bb3d48eb-0c30-34f4-8950-790fc984741b,Alane21 Frami345,F,GENERAL PRACTICE,1601 WASHINGTON STREET,BOSTON,MA,021181951,42.3381394,-71.0748562,1187,0
17b5ff85-55bd-3d98-be99-9dee98e2b161,bf556284-7513-3620-a10e-5393183a9a87,Jesus702 Roob72,M,GENERAL PRACTICE,795 MIDDLE ST,FALL RIVER,MA,027211733,41.6924092,-71.16345107025307,4526,0
74815bda-be81-36a6-a45d-b47fed961bd6,9fd71acd-3535-353d-975f-ed7dbf5f9961,Yvette315 Herzog843,F,GENERAL PRACTICE,250 GREEN ST,GARDNER,MA,01440,42.586896550000006,-71.98672640006858,15009,0
d7b26ee8-3bc6-39b9-ab26-dbafb17feb16,e93b27a8-6507-3595-84a5-f899ce23a72d,Gertha313 Sanford861,F,GENERAL PRACTICE,70 EAST STREET,NORTH ANDOVER,MA,018456144,42.6839894,-71.1127065,16500,0
41b25782-8e83-308c-b55d-5678499ac4c2,365eae93-6352-3d48-9a8d-dc9fa4b917be,Tyson541 Kertzmann286,M,GENERAL PRACTICE,32 HOSPITAL HILL RD,GARDNER,MA,014402302,42.572366450000004,-71.97690789055164,445,0
c50a0996-451d-39f4-a37e-c8f4e4d7ae91,352fd476-d328-3a61-9f9b-d2c2fbb2a233,Shad704 Barton704,M,GENERAL PRACTICE,68 DEAN ST,TAUNTON,MA,027802713,41.904424750000004,-71.07901221565147,40,0
1b4dd333-0c0e-3de9-b650-e611d632e575,2b84e56e-08b4-3078-b3ea-4d159208e065,Verda448 Bahringer146,F,GENERAL PRACTICE,1029 PLEASANT ST,BRIDGEWATER,MA,023242301,41.9718173,-71.00937893001648,7722,0
518d5f9f-a1e5-36bb-9218-a6bf6f18e40a,7b9a19b2-d900-3f93-a47b-4b88491fb57b,Francis500 Witting912,M,GENERAL PRACTICE,308 KINGSTOWN WAY,DUXBURY,MA,023324647,42.030389650000004,-70.73959947632582,396,0
9f477b60-3e48-358a-89b5-1921cf86630c,4ffa4412-1493-3beb-b8f0-6614dde953a4,Harland508 Ryan260,M,GENERAL PRACTICE,363 HIGHLAND AVENUE,WAREHAM,MA,025715011,41.745636,-70.658192,8511,0
7c0a87c1-f54e-38d5-b325-c49c0477fb58,ede4a423-6258-3ef5-b5ba-0fa6bb579563,Olinda137 Paucek755,F,GENERAL PRACTICE,326 NICHOLS ROAD,FITCHBURG,MA,014205478,42.5974358,-71.80761197366103,21030,0
7611ce13-ac5f-32f6-b1b4-35987879f3f7,a14e698d-a9ba-3eae-9c8b-682ec726433d,Germán350 Dueñas839,M,GENERAL PRACTICE,776 WESTERN AVE,LYNN,MA,019052408,42.466763,-70.9494939,12908,0
c7a14630-653b-3b4f-8751-50fa826f312d,69eae27b-7445-3652-bd34-b535abe0b011,Hong136 Schneider199,F,GENERAL PRACTICE,9 BICKNELL ST,QUINCY,MA,021696003,42.252227399999995,-70.96584679278924,5128,0
a572560f-1d54-39d5-8260-d74eae576a7a,dd9914b0-9491-3330-a890-d34e95e497ea,Taylor21 Haley279,M,GENERAL PRACTICE,1061 PLEASANT ST,NEW BEDFORD,MA,027406728,41.64280275,-70.92865004309593,10351,0
0406e0c1-b3f2-3c4f-8ef2-163f2646dd89,c3a898a1-c269-39b4-80d7-accb96a03bbc,Keith571 Friesen796,F,GENERAL PRACTICE,32 CHESTNUT ST,EAST LONGMEADOW,MA,010282803,42.0532618,-72.50214900582449,7,0
ae4ca572-6227-3de8-a901-54c4cc0c359d,d4b9a3f0-210d-3e46-a2c7-e099658ac543,Lucina142 Moen819,F,GENERAL PRACTICE,7000 GREAT MEADOW ROAD,DEDHAM,MA,020264090,42.266408549999994,-71.19518435636284,1431,0
fc211ae9-e477-3ad2-bedd-27f7b745c425,7f26da64-69ab-3db4-b285-c48c9836a653,Lupe126 Hansen121,M,GENERAL PRACTICE,500 WENTWORTH AVE,LOWELL,MA,018524937,42.631409,-71.283668,38,0
4b7f9ce8-2821-33c8-880e-bf0088852928,a247ed53-5f17-3eb5-87be-1d2257fa1579,Kayleigh718 Weissnat378,F,GENERAL PRACTICE,44 KEYSTONE DR,LEOMINSTER,MA,014531904,42.55144955,-71.74402465363428,529,0
ffc54649-1485-3bff-b6b8-90bc6db10338,4c1a8ea6-b690-3c28-a02e-ebd82190ee65,Marcos263 Cronin387,M,GENERAL PRACTICE,885 WASHINGTON ST,BOSTON,MA,021111415,42.3479909,-71.064924,2930,0
ab47a31b-db94-3018-8e08-47bbe71b885d,a7147477-c4dd-3018-b921-2707d7e098ee,Chrystal576 Kreiger457,F,GENERAL PRACTICE,164 PARKINGWAY,QUINCY,MA,021695020,42.245070088637796,-71.00313070924581,391,0
f2f71576-9772-3c41-8727-33dd2ee39661,5ba6765a-f335-36b0-9c6a-6bb494c5330d,Clemente531 Schamberger479,M,GENERAL PRACTICE,31 OLD ROUTE 7,WESTWOOD,MA,020902333,42.2139873,-71.2244987,6503,0
03e36c5c-4d56-3a22-9bb9-89a4d5a7df86,b6eeaaf7-1683-3bcb-b6ee-81ce304636ef,Ariane992 Pagac496,F,GENERAL PRACTICE,170 GOVERNORS AVE,MELROSE,MA,021763225,42.4564323,-71.064182,151025,0
e4c2893c-c026-3ecf-95f2-e2e00c584596,9f38d042-09f9-3261-bf91-6fea9585838c,Janett802 Auer97,F,GENERAL PRACTICE,925 WASHINGTON ST,DORCHESTER,MA,021244647,42.279024500000006,-71.06992333929526,28,0
